listing.garden;listing.suites;listing.bathtub;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.address.neighborhood;listing.totalAreas;listing.pricingInfo.rentalPrice;listing.hottub;listing.sportcourt;listing.soundproofing;listing.furnished;listing.unitsOnTheFloor;listing.unitFloor;listing.bedrooms;listing.address.zone;listing.parkingSpaces;listing.bathrooms;listing.tenniscourt;listing.pool;listing.partyhall;listing.guestpark;listing.barbgrill;listing.playground;listing.usableAreas;listing.backyard;listing.fireplace;listing.gym;listing.floors;imvl_type;listing.mountainview;listing.sauna;listing.imvl_month;listing.imvl_year;listing.imvl_season
False;2.0;False;1.985;689.0;Ipanema;170.0;16.8;False;False;False;False;2.0;0.0;3;Zona Sul;1.0;4;False;False;False;False;False;False;170.0;False;False;False;2.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;300.0;689.0;Barra da Tijuca;99.0;6.1;False;True;False;True;0.0;0.0;3;Zona Oeste;2.0;2;False;True;True;False;True;True;99.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;689.0;Bonsucesso;124.0;1.275;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;2;False;False;True;False;False;False;124.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;3.0;False;2.0;689.0;São Conrado;260.0;15.0;False;False;False;False;0.0;0.0;3;Zona Sul;3.0;4;False;True;True;False;False;True;260.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;303.0;689.0;Copacabana;110.0;5.0;False;False;False;True;0.0;0.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;110.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;4.5;689.0;Gávea;113.0;6.0;False;False;False;False;0.0;8.0;3;Zona Sul;2.0;1;False;False;False;False;False;False;113.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;170.0;689.0;Jacarepaguá;90.0;3.7;False;False;False;True;0.0;0.0;3;Zona Oeste;1.0;2;False;True;True;False;False;True;90.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;391.0;689.0;Copacabana;111.0;4.3;False;False;False;False;0.0;2.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;111.0;False;False;False;2.0;apartamentos;False;False;5;2023;Outono
True;3.0;False;230.0;689.0;Barra da Tijuca;101.0;5.5;False;True;False;True;0.0;0.0;3;Zona Oeste;2.0;3;False;True;False;False;True;False;101.0;True;False;False;1.0;apartamentos;False;True;5;2023;Outono
True;2.0;False;450.0;689.0;Barra da Tijuca;150.0;8.0;False;True;False;False;5.0;7.0;3;Zona Oeste;2.0;3;True;True;True;False;True;True;150.0;False;True;True;8.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;208.0;689.0;Tijuca;100.0;2.6;False;False;False;False;0.0;0.0;3;Zona Norte;2.0;2;False;False;False;False;False;False;100.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;59.0;689.0;Pechincha;62.0;1.35;False;True;False;False;0.0;2.0;3;Zona Oeste;0.0;1;False;False;True;False;False;False;62.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;689.0;Engenho Novo;63.0;2.13;False;True;False;False;0.0;0.0;3;Zona Norte;0.0;1;False;True;True;False;True;True;63.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;3.0;False;8.15;689.0;Barra da Tijuca;231.0;14.0;False;True;False;False;6.0;12.0;3;Zona Oeste;2.0;4;False;True;True;False;True;True;231.0;False;False;True;15.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;607.0;689.0;Leblon;105.0;8.0;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;105.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;100.0;689.0;Todos os Santos;101.0;2.4;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;1;False;False;False;False;False;False;101.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;607.0;689.0;Urca;152.0;5.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;152.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;90.0;689.0;Grajaú;98.0;2.3;False;False;False;False;0.0;1.0;3;Zona Norte;1.0;1;False;False;True;False;False;True;98.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;3.0;689.0;Tijuca;120.0;2.3;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;1;False;False;False;False;False;False;120.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;110.0;689.0;Santa Teresa;80.0;2.65;False;False;False;True;0.0;0.0;3;Zona Central;0.0;1;False;False;False;False;False;False;80.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;49.0;689.0;Catumbi;200.0;2.3;False;False;False;False;0.0;0.0;3;Zona Central;0.0;1;False;False;False;False;False;False;200.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;157.0;689.0;Méier;120.0;2.2;False;False;False;False;0.0;2.0;3;Zona Norte;1.0;3;False;False;True;False;False;True;120.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;2.418;689.0;Recreio Dos Bandeirantes;87.0;3.025;False;False;False;False;0.0;0.0;3;Zona Oeste;1.0;2;False;True;True;False;True;True;87.0;False;False;True;3.0;apartamentos;False;True;5;2023;Outono
True;2.0;False;300.0;689.0;Flamengo;120.0;5.0;False;True;False;True;0.0;4.0;3;Zona Sul;0.0;2;False;False;True;False;False;True;120.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;689.0;Vargem Pequena;53.0;1.9;False;False;False;False;0.0;5.0;3;Zona Oeste;0.0;1;False;False;False;False;False;False;53.0;False;False;False;1.0;apartamentos;False;False;4;2023;Outono
False;0.0;False;103.0;689.0;Tijuca;90.0;1.2;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;3;False;False;False;False;False;False;90.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;3.082;689.0;Ipanema;230.0;25.0;False;False;False;False;0.0;0.0;3;Zona Sul;4.0;4;False;False;False;False;False;False;230.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;385.0;689.0;Barra da Tijuca;137.0;6.0;False;True;False;False;0.0;0.0;3;Zona Oeste;2.0;4;False;True;True;False;False;True;137.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;605.0;689.0;Ipanema;120.0;5.0;False;False;False;False;0.0;4.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;120.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;212.0;689.0;Flamengo;74.0;3.25;False;False;False;False;0.0;1.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;74.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;510.0;689.0;Barra da Tijuca;150.0;5.0;False;True;False;False;0.0;0.0;3;Zona Oeste;2.0;3;False;True;True;False;True;True;150.0;False;False;False;20.0;apartamentos;False;True;5;2023;Outono
False;3.0;False;1.08;689.0;Barra da Tijuca;135.0;10.0;False;False;False;True;0.0;0.0;3;Zona Oeste;3.0;4;False;False;False;False;False;False;135.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;110.0;689.0;Cachambi;80.0;1.9;False;False;False;False;0.0;1.0;3;Zona Norte;1.0;2;False;True;True;False;False;True;80.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;380.0;689.0;Botafogo;100.0;6.8;False;False;False;True;0.0;0.0;3;Zona Sul;1.0;2;False;True;True;False;False;True;100.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;411.0;689.0;Copacabana;105.0;4.0;False;False;False;False;0.0;9.0;3;Zona Sul;0.0;3;False;False;False;False;False;False;105.0;False;False;False;12.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;0.0;689.0;Botafogo;112.0;5.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;1;False;False;False;False;False;False;112.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;330.0;689.0;Ipanema;110.0;4.4;False;False;False;False;2.0;6.0;3;Zona Sul;0.0;1;False;False;False;False;False;False;110.0;False;False;False;9.0;apartamentos;False;False;4;2023;Outono
False;1.0;False;491.0;689.0;Leblon;104.0;8.0;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;1;False;False;False;False;False;False;104.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;668.0;689.0;Cachambi;93.0;1.7;False;False;False;False;0.0;2.0;3;Zona Norte;0.0;1;False;False;False;False;False;False;93.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;399.0;689.0;Barra da Tijuca;133.0;6.5;False;True;False;True;0.0;0.0;3;Zona Oeste;2.0;2;False;True;False;False;True;False;133.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;3.0;False;1.206;689.0;Barra da Tijuca;138.0;8.4;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;5;False;True;False;False;False;False;138.0;False;False;False;3.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;685.0;689.0;Cachambi;79.0;1.7;False;False;False;False;0.0;1.0;3;Zona Norte;0.0;2;False;False;False;False;False;False;79.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;418.0;689.0;Botafogo;117.0;4.5;False;False;False;True;0.0;0.0;3;Zona Sul;2.0;2;False;True;True;False;False;True;117.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;490.0;689.0;Copacabana;120.0;4.5;False;False;False;False;0.0;5.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;120.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;338.0;689.0;Recreio Dos Bandeirantes;180.0;6.5;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;3;False;False;False;False;False;False;180.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;371.0;689.0;Leblon;86.0;7.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;86.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;260.0;689.0;Jardim Guanabara;100.0;2.9;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;2;False;False;False;False;False;False;100.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;355.0;689.0;Ipanema;100.0;3.5;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;1;False;False;False;False;False;False;100.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;237.0;689.0;Tijuca;120.0;3.0;False;False;False;True;0.0;0.0;3;Zona Norte;1.0;3;False;False;False;False;False;False;120.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;3.65;689.0;Copacabana;100.0;4.0;False;False;False;True;0.0;0.0;3;Zona Sul;0.0;4;False;False;False;False;False;False;100.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;589.0;689.0;Barra da Tijuca;156.0;8.0;False;True;False;False;0.0;0.0;3;Zona Oeste;2.0;3;False;True;True;False;True;True;156.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;113.0;689.0;Tijuca;90.0;2.8;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;1;False;False;False;False;False;False;90.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;21.0;689.0;Copacabana;140.0;4.725;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;1;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;318.0;689.0;Tijuca;132.0;4.2;False;False;False;False;0.0;2.0;3;Zona Norte;2.0;2;False;False;False;False;False;False;132.0;False;False;False;5.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;370.0;689.0;Leblon;90.0;7.0;False;False;False;True;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;90.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;493.0;689.0;Recreio Dos Bandeirantes;138.0;5.9;False;False;False;True;0.0;0.0;3;Zona Oeste;3.0;3;False;True;True;False;False;False;138.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;651.0;689.0;Gávea;153.0;7.0;False;False;False;False;0.0;2.0;3;Zona Sul;2.0;2;False;False;False;False;False;False;153.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;100.0;689.0;Rio Comprido;101.0;1.496;False;False;False;True;0.0;0.0;3;Zona Central;1.0;3;False;False;False;False;False;False;101.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;574.0;689.0;Copacabana;154.0;2.5;False;False;False;False;1.0;10.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;154.0;False;False;False;11.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;343.0;689.0;Copacabana;95.0;3.5;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;1;False;False;False;False;False;False;95.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;299.0;689.0;São Conrado;114.0;4.2;False;True;False;False;4.0;0.0;3;Zona Sul;1.0;2;False;True;True;False;True;True;114.0;False;False;True;19.0;apartamentos;False;False;4;2023;Outono
False;1.0;False;334.0;689.0;Gávea;120.0;6.78;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;True;False;120.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;3.0;689.0;Ipanema;230.0;25.0;False;True;False;True;1.0;8.0;3;Zona Sul;4.0;6;False;False;True;False;False;True;230.0;False;False;False;12.0;apartamentos;True;False;5;2023;Outono
False;3.0;False;387.0;689.0;Recreio Dos Bandeirantes;160.0;6.3;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;3;False;False;False;False;False;False;160.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;256.0;689.0;Copacabana;97.0;3.0;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;1;False;False;False;False;False;False;97.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;260.0;689.0;Pechincha;122.0;3.0;False;False;False;False;0.0;0.0;3;Zona Oeste;1.0;2;False;True;True;False;True;False;122.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;410.0;689.0;Recreio Dos Bandeirantes;183.0;5.2;False;False;False;True;0.0;0.0;3;Zona Oeste;2.0;3;False;False;True;False;False;False;183.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;154.0;689.0;Tijuca;105.0;2.3;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;1;False;False;False;False;False;False;105.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;294.0;689.0;Anil;154.0;3.895;False;False;False;False;0.0;0.0;3;Zona Oeste;1.0;4;False;False;False;False;False;False;154.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;653.0;689.0;Gávea;140.0;6.5;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;3;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;321.0;689.0;Copacabana;110.0;4.6;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;110.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;615.0;689.0;Copacabana;160.0;4.2;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;3;False;False;False;False;False;False;160.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;256.0;689.0;Tijuca;134.0;2.6;False;False;False;False;0.0;1.0;3;Zona Norte;1.0;2;False;False;False;False;False;False;134.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
True;2.0;False;350.0;689.0;Botafogo;160.0;6.2;False;False;False;False;2.0;6.0;3;Zona Sul;1.0;3;False;False;False;False;False;True;160.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;330.0;689.0;Taquara;164.0;3.2;False;True;False;False;0.0;0.0;3;Zona Oeste;1.0;4;False;True;True;False;True;True;164.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;140.0;689.0;Botafogo;88.0;2.65;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;1;False;False;False;False;False;False;88.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;689.0;Bonsucesso;90.0;1.3;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;1;False;False;False;False;False;False;90.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;191.0;689.0;Tijuca;108.0;1.9;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;2;False;False;False;False;False;False;108.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;253.0;689.0;Tijuca;125.0;2.4;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;2;False;False;False;False;False;False;125.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;652.0;689.0;Gávea;150.0;6.5;False;False;False;False;0.0;3.0;3;Zona Sul;2.0;4;False;False;False;False;False;False;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;3.0;False;1.26;689.0;Leblon;182.0;14.5;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;4;False;True;True;False;False;False;182.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;3.0;False;8.0;689.0;Barra da Tijuca;217.0;14.0;False;True;False;True;4.0;8.0;3;Zona Oeste;3.0;5;False;True;True;False;True;True;217.0;False;False;True;10.0;apartamentos;False;True;5;2023;Outono
False;2.0;False;517.0;689.0;Leblon;98.0;16.573;False;False;False;True;0.0;7.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;98.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;584.0;689.0;Leblon;130.0;8.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;130.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;2.0;True;6.2;689.0;Jardim Oceanico;170.0;10.0;False;False;False;True;0.0;22.0;3;Zona Sul;4.0;4;True;True;True;False;True;True;170.0;False;False;True;22.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;504.0;689.0;Ipanema;110.0;8.55;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;110.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;315.0;689.0;Botafogo;106.0;5.5;False;False;False;True;0.0;3.0;3;Zona Sul;2.0;3;False;True;True;False;False;True;106.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;2.0;False;245.0;689.0;Copacabana;150.0;6.5;False;False;False;False;0.0;4.0;3;Zona Sul;1.0;4;False;False;False;False;False;False;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;268.0;689.0;Recreio Dos Bandeirantes;135.0;5.2;False;False;False;True;0.0;0.0;3;Zona Oeste;3.0;2;False;True;False;False;False;False;135.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;152.0;689.0;Tijuca;90.0;2.92;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;1;False;False;False;False;False;False;90.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;102.0;689.0;Centro;82.0;4.5;False;False;False;False;0.0;0.0;3;Zona Central;0.0;1;False;False;False;False;False;False;82.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;545.0;689.0;Jardim Oceanico;160.0;7.0;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;4;False;False;False;False;False;False;160.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;258.0;689.0;Copacabana;109.0;4.0;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;109.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;273.0;689.0;Recreio Dos Bandeirantes;120.0;3.5;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;1;False;True;True;False;True;True;120.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;460.0;689.0;Barra da Tijuca;140.0;6.4;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;4;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;2.439;689.0;Recreio Dos Bandeirantes;124.0;3.807;False;False;False;False;0.0;0.0;3;Zona Oeste;1.0;1;False;False;False;False;False;False;124.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;2.99;689.0;Tijuca;120.0;3.5;False;True;False;False;0.0;0.0;3;Zona Norte;2.0;3;False;True;True;False;True;True;120.0;False;False;True;12.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;375.0;689.0;Botafogo;140.0;6.5;False;True;False;False;0.0;0.0;3;Zona Sul;2.0;3;False;True;True;False;True;True;140.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;273.0;689.0;Recreio Dos Bandeirantes;105.0;3.5;False;True;False;True;0.0;0.0;3;Zona Oeste;1.0;3;False;True;True;False;True;True;100.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
True;3.0;False;2.58;689.0;Recreio Dos Bandeirantes;180.0;5.3;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;6;False;False;False;False;False;False;180.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;220.0;689.0;Barra da Tijuca;166.0;7.5;False;True;False;True;0.0;0.0;3;Zona Oeste;2.0;2;True;True;True;False;True;True;166.0;False;True;True;1.0;apartamentos;False;True;5;2023;Outono
True;1.0;False;142.0;689.0;Recreio Dos Bandeirantes;77.0;3.25;False;True;False;True;12.0;2.0;3;Zona Oeste;1.0;1;False;True;True;False;True;True;77.0;False;False;True;7.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;165.0;689.0;Tijuca;130.0;4.0;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;1;False;False;False;False;False;False;130.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;330.0;689.0;Tijuca;119.0;3.1;False;False;False;False;0.0;0.0;3;Zona Norte;2.0;3;False;False;True;False;False;False;119.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;150.0;689.0;Ipanema;70.0;5.253;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;70.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;670.0;689.0;Leblon;140.0;10.0;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;5;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;2.563;689.0;Recreio Dos Bandeirantes;124.0;3.807;False;True;False;False;0.0;0.0;3;Zona Oeste;2.0;2;False;True;False;False;True;True;124.0;False;False;True;3.0;apartamentos;False;True;5;2023;Outono
False;2.0;False;3.5;689.0;Recreio Dos Bandeirantes;105.0;2.8;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;4;False;False;False;False;False;False;105.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;243.0;689.0;Recreio Dos Bandeirantes;124.0;3.807;False;False;False;False;0.0;0.0;3;Zona Oeste;1.0;4;False;True;True;False;False;True;124.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;350.0;689.0;Barra da Tijuca;128.0;11.5;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;1;False;False;False;False;False;False;128.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;12.0;689.0;Ipanema;140.0;9.0;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;1;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;6.177;689.0;Recreio Dos Bandeirantes;244.0;4.8;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;2;False;False;False;False;True;False;244.0;False;False;False;1.0;apartamentos;False;False;4;2023;Outono
False;1.0;False;0.0;689.0;Campo Grande;80.0;1.3;False;False;False;False;0.0;0.0;3;Zona Oeste;0.0;1;False;False;False;False;False;False;80.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;293.0;689.0;Tijuca;150.0;2.5;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;3;False;False;False;False;False;True;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;65.0;689.0;Rio Comprido;90.0;2.2;False;False;False;False;0.0;0.0;3;Zona Central;1.0;1;False;False;False;False;False;False;90.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;9.0;689.0;Barra da Tijuca;170.0;10.5;False;False;False;False;4.0;0.0;3;Zona Oeste;2.0;2;False;True;True;False;False;False;170.0;False;False;True;10.0;apartamentos;False;False;4;2023;Outono
True;1.0;False;5.557;689.0;Gávea;153.0;7.0;False;False;False;False;0.0;1.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;153.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;150.0;689.0;Botafogo;96.0;4.5;False;False;False;True;2.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;96.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;550.0;689.0;Ipanema;150.0;8.0;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;1.284;689.0;Ipanema;175.0;10.0;False;False;False;False;0.0;0.0;3;Zona Sul;3.0;1;False;False;False;False;False;False;175.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;681.0;689.0;Lagoa;120.0;6.5;False;False;False;False;0.0;5.0;3;Zona Sul;2.0;3;False;False;False;False;False;False;120.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;4.7;689.0;Leblon;105.0;11.0;False;False;False;True;0.0;4.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;105.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;3.2;689.0;Barra da Tijuca;105.0;8.0;False;True;False;True;0.0;0.0;3;Zona Oeste;2.0;3;False;True;True;False;True;True;105.0;False;False;True;26.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;543.0;689.0;Copacabana;133.0;4.9;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;1;False;False;False;False;False;False;133.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;317.0;689.0;Tijuca;213.0;4.55;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;1;False;False;False;False;False;True;213.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;250.0;689.0;Tijuca;150.0;3.5;False;True;False;False;0.0;0.0;3;Zona Norte;2.0;2;False;True;True;False;True;True;150.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
